schemas_column_table_pred,metric,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16
oc_mysql__oc_oracle,precision,0.22033898305084745,0.1694915254237288,0.13559322033898305,0.11440677966101695,0.09152542372881356,0.07627118644067797,0.06537530266343826,,,,,,,,,
oc_mysql__oc_oracle,recall,0.48148148148148145,0.7407407407407407,0.8888888888888888,1.0,1.0,1.0,1.0,,,,,,,,,
oc_mysql__oc_oracle,f1,0.3023255813953488,0.2758620689655172,0.2352941176470588,0.20532319391634982,0.16770186335403725,0.14173228346456693,0.12272727272727273,,,,,,,,,
tpch_sf1__oc_oracle,precision,0.22950819672131148,0.13934426229508196,0.09836065573770492,0.09016393442622951,0.07868852459016394,0.06830601092896176,0.0585480093676815,,,,,,,,,
tpch_sf1__oc_oracle,recall,0.56,0.68,0.72,0.88,0.96,1.0,1.0,,,,,,,,,
tpch_sf1__oc_oracle,f1,0.32558139534883723,0.23129251700680273,0.17307692307692307,0.16356877323420074,0.14545454545454548,0.1278772378516624,0.11061946902654866,,,,,,,,,
sakila__oc_oracle,precision,0.2,0.15714285714285714,0.10476190476190476,0.09285714285714286,0.08,0.06666666666666667,0.05714285714285714,,,,,,,,,
sakila__oc_oracle,recall,0.5,0.7857142857142857,0.7857142857142857,0.9285714285714286,1.0,1.0,1.0,,,,,,,,,
sakila__oc_oracle,f1,0.28571428571428575,0.2619047619047619,0.18487394957983194,0.16883116883116886,0.14814814814814814,0.125,0.1081081081081081,,,,,,,,,
oc_oracle__oc_mysql,precision,0.46511627906976744,0.2441860465116279,0.16279069767441862,0.12209302325581395,0.09767441860465116,0.08139534883720931,0.06976744186046512,0.061046511627906974,,,,,,,,
oc_oracle__oc_mysql,recall,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
oc_oracle__oc_mysql,f1,0.625,0.3925233644859813,0.28,0.21761658031088082,0.17796610169491525,0.15053763440860218,0.13043478260869565,0.11506849315068494,,,,,,,,
tpch_sf1__oc_mysql,precision,0.21311475409836064,0.13114754098360656,0.11475409836065574,0.0942622950819672,0.07868852459016394,0.06557377049180328,0.05620608899297424,0.04918032786885246,,,,,,,,
tpch_sf1__oc_mysql,recall,0.5416666666666666,0.6666666666666666,0.875,0.9583333333333334,1.0,1.0,1.0,1.0,,,,,,,,
tpch_sf1__oc_mysql,f1,0.30588235294117644,0.2191780821917808,0.20289855072463767,0.1716417910447761,0.14589665653495443,0.12307692307692307,0.10643015521064302,0.09375,,,,,,,,
sakila__oc_mysql,precision,0.3,0.2,0.17142857142857143,0.12857142857142856,0.10285714285714286,0.09047619047619047,0.07755102040816327,0.06964285714285715,,,,,,,,
sakila__oc_mysql,recall,0.5384615384615384,0.717948717948718,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9743589743589743,0.9743589743589743,1.0,,,,,,,,
sakila__oc_mysql,f1,0.3853211009174312,0.3128491620111732,0.2891566265060241,0.225705329153605,0.18508997429305915,0.16557734204793026,0.14366729678638943,0.1302170283806344,,,,,,,,
oc_oracle__tpch_sf1,precision,0.3023255813953488,0.23255813953488372,0.18604651162790697,0.14534883720930233,0.11627906976744186,0.09689922480620156,0.08305647840531562,0.07267441860465117,,,,,,,,
oc_oracle__tpch_sf1,recall,0.52,0.8,0.96,1.0,1.0,1.0,1.0,1.0,,,,,,,,
oc_oracle__tpch_sf1,f1,0.38235294117647056,0.36036036036036034,0.31168831168831174,0.25380710659898476,0.20833333333333334,0.17667844522968199,0.15337423312883436,0.13550135501355015,,,,,,,,
oc_mysql__tpch_sf1,precision,0.2542372881355932,0.17796610169491525,0.14689265536723164,0.11864406779661017,0.1016949152542373,0.0847457627118644,0.07263922518159806,0.0635593220338983,,,,,,,,
oc_mysql__tpch_sf1,recall,0.5,0.7,0.8666666666666667,0.9333333333333333,1.0,1.0,1.0,1.0,,,,,,,,
oc_mysql__tpch_sf1,f1,0.33707865168539325,0.28378378378378377,0.25120772946859904,0.2105263157894737,0.18461538461538463,0.15625,0.13544018058690743,0.1195219123505976,,,,,,,,
sakila__tpch_sf1,precision,0.14285714285714285,0.11428571428571428,0.12380952380952381,0.10714285714285714,0.08857142857142856,0.0761904761904762,0.0673469387755102,0.060714285714285714,,,,,,,,
sakila__tpch_sf1,recall,0.29411764705882354,0.47058823529411764,0.7647058823529411,0.8823529411764706,0.9117647058823529,0.9411764705882353,0.9705882352941176,1.0,,,,,,,,
sakila__tpch_sf1,f1,0.1923076923076923,0.18390804597701146,0.21311475409836067,0.1910828025477707,0.16145833333333331,0.14096916299559473,0.12595419847328243,0.11447811447811447,,,,,,,,
oc_oracle__sakila,precision,0.23255813953488372,0.16279069767441862,0.11627906976744186,0.09302325581395349,0.07906976744186046,0.07751937984496124,0.06976744186046512,0.061046511627906974,0.05426356589147287,0.04883720930232558,0.04439746300211417,0.040697674418604654,0.03756708407871199,0.03488372093023256,0.03255813953488372,0.03255813953488372
oc_oracle__sakila,recall,0.47619047619047616,0.6666666666666666,0.7142857142857143,0.7619047619047619,0.8095238095238095,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
oc_oracle__sakila,f1,0.3125,0.26168224299065423,0.2,0.16580310880829016,0.1440677966101695,0.14336917562724014,0.13043478260869565,0.11506849315068494,0.10294117647058823,0.09312638580931265,0.08502024291497975,0.0782122905027933,0.07241379310344828,0.06741573033707865,0.06306306306306306,0.06306306306306306
oc_mysql__sakila,precision,0.3220338983050847,0.2542372881355932,0.2033898305084746,0.15677966101694915,0.1288135593220339,0.11016949152542373,0.09443099273607748,0.0826271186440678,0.07344632768361582,0.06610169491525424,0.060092449922958396,0.05508474576271186,0.05084745762711865,0.04721549636803874,0.04406779661016949,0.04406779661016949
oc_mysql__sakila,recall,0.48717948717948717,0.7692307692307693,0.9230769230769231,0.9487179487179487,0.9743589743589743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
oc_mysql__sakila,f1,0.3877551020408163,0.3821656050955413,0.3333333333333333,0.2690909090909091,0.2275449101796407,0.1984732824427481,0.17256637168141592,0.15264187866927592,0.13684210526315788,0.12400635930047695,0.11337209302325581,0.10441767068273092,0.0967741935483871,0.09017341040462429,0.08441558441558442,0.08441558441558442
tpch_sf1__sakila,precision,0.08196721311475409,0.09836065573770492,0.09289617486338798,0.0860655737704918,0.07540983606557378,0.07103825136612021,0.06088992974238876,0.05327868852459016,0.04735883424408015,0.04262295081967213,0.040238450074515646,0.036885245901639344,0.034047919293820936,0.03161592505854801,0.029508196721311476,0.029508196721311476
tpch_sf1__sakila,recall,0.18518518518518517,0.4444444444444444,0.6296296296296297,0.7777777777777778,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,1.0
tpch_sf1__sakila,f1,0.11363636363636363,0.16107382550335572,0.1619047619047619,0.15498154981549817,0.1385542168674699,0.13231552162849872,0.11453744493392069,0.10097087378640777,0.09027777777777779,0.08163265306122448,0.07736389684813753,0.07114624505928854,0.06585365853658537,0.06129398410896709,0.057324840764331204,0.057324840764331204
